user_id,signup_date,platform,acquisition_channel,country,plan
100537,2026-07-12,Mobile,Referral,Canada,Free
100538,2026-08-01,Desktop,Organic,US,Free
100539,2026-08-03,Mobile,Referral,India,Pro Trial
100540,2026-07-10,Mobile,Paid Social,Australia,Free
100541,2026-09-05,Mobile,Organic,US,Free
100542,2026-09-04,Mobile,Paid Search,India,Pro Trial
100543,2026-09-02,Mobile,Organic,Australia,Free
100544,2026-07-06,Desktop,Paid Social,US,Free
100545,2026-08-29,Mobile,Content,India,Free
100546,2026-08-08,Mobile,Paid Social,India,Free
100547,2026-08-20,Mobile,Organic,India,Free
100548,2026-07-15,Mobile,Paid Social,US,Free
100549,2026-07-17,Mobile,Paid Search,Australia,Free
100550,2026-07-06,Mobile,Organic,India,Free
100551,2026-08-09,Mobile,Organic,UK,Pro Trial
100552,2026-07-03,Mobile,Organic,India,Free
100553,2026-07-23,Mobile,Organic,India,Free
100554,2026-07-05,Desktop,Paid Search,India,Free
100555,2026-08-21,Mobile,Paid Search,India,Free
100556,2026-08-19,Mobile,Referral,India,Free
100557,2026-08-24,Mobile,Referral,India,Free
100558,2026-07-11,Mobile,Paid Search,India,Free
100559,2026-07-17,Mobile,Paid Social,Canada,Free
100560,2026-08-11,Desktop,Organic,India,Free
100561,2026-08-13,Desktop,Referral,India,Free
100562,2026-08-28,Mobile,Organic,India,Free
100563,2026-07-20,Mobile,Content,Australia,Free
100564,2026-07-19,Mobile,Content,US,Free
100565,2026-08-14,Mobile,Paid Search,India,Free
100566,2026-08-27,Mobile,Referral,UK,Pro Trial
100567,2026-07-01,Mobile,Content,Canada,Free
100568,2026-07-13,Mobile,Organic,US,Free
100569,2026-08-15,Mobile,Paid Search,India,Free
100570,2026-07-22,Mobile,Organic,US,Free
100571,2026-07-17,Mobile,Organic,India,Pro Trial
100572,2026-08-16,Mobile,Paid Search,Australia,Free
100573,2026-08-30,Mobile,Content,India,Free
100574,2026-07-16,Mobile,Organic,US,Pro Trial
100575,2026-07-20,Mobile,Referral,Canada,Free
100576,2026-08-14,Mobile,Paid Search,India,Free
100577,2026-09-03,Desktop,Paid Search,India,Pro Trial
100578,2026-08-02,Mobile,Organic,US,Free
100579,2026-08-09,Mobile,Paid Search,Australia,Free
100580,2026-08-18,Mobile,Content,India,Pro Trial
100581,2026-08-07,Mobile,Paid Search,India,Pro Trial
100582,2026-08-09,Mobile,Organic,UK,Free
100583,2026-07-15,Desktop,Organic,India,Free
100584,2026-07-28,Mobile,Referral,US,Free
100585,2026-08-21,Mobile,Paid Social,India,Free
100586,2026-07-03,Mobile,Content,UK,Free
100587,2026-08-26,Desktop,Organic,India,Free
100588,2026-07-02,Mobile,Organic,Canada,Free
100589,2026-09-05,Mobile,Paid Social,US,Free
100590,2026-07-31,Desktop,Paid Social,Australia,Free
100591,2026-09-07,Desktop,Organic,US,Free
100592,2026-08-15,Desktop,Content,India,Free
100593,2026-08-14,Mobile,Paid Social,Canada,Free
100594,2026-07-31,Mobile,Organic,India,Free
100595,2026-08-22,Mobile,Organic,India,Free
100596,2026-08-09,Mobile,Organic,US,Free
100597,2026-09-04,Desktop,Paid Search,UK,Pro Trial
100598,2026-08-17,Mobile,Paid Search,US,Pro Trial
100599,2026-08-09,Desktop,Organic,UK,Free
100600,2026-07-12,Mobile,Organic,India,Free
100601,2026-08-07,Mobile,Organic,Australia,Free
100602,2026-08-24,Mobile,Referral,India,Pro Trial
100603,2026-07-27,Mobile,Paid Social,US,Free
100604,2026-08-02,Mobile,Paid Search,India,Free
100605,2026-08-08,Mobile,Paid Search,India,Free
100606,2026-08-21,Mobile,Content,India,Free
100607,2026-07-02,Desktop,Referral,UK,Free
100608,2026-08-14,Mobile,Paid Social,India,Free
100609,2026-08-18,Desktop,Organic,India,Free
100610,2026-07-03,Mobile,Referral,India,Pro Trial
100611,2026-08-01,Mobile,Content,India,Free
100612,2026-08-01,Mobile,Content,US,Free
100613,2026-08-19,Desktop,Organic,US,Free
100614,2026-07-16,Desktop,Organic,Australia,Free
100615,2026-08-15,Mobile,Content,US,Pro Trial
100616,2026-07-07,Mobile,Organic,US,Free
100617,2026-07-23,Mobile,Referral,India,Free
100618,2026-07-09,Mobile,Organic,India,Pro Trial
100619,2026-07-18,Mobile,Paid Search,India,Free
100620,2026-08-01,Mobile,Organic,India,Free
100621,2026-08-12,Mobile,Referral,US,Free
100622,2026-08-01,Desktop,Paid Search,US,Free
100623,2026-08-28,Desktop,Organic,India,Free
100624,2026-08-08,Desktop,Organic,India,Pro Trial
100625,2026-08-19,Desktop,Paid Social,India,Free
100626,2026-07-01,Mobile,Paid Social,India,Pro Trial
100627,2026-08-01,Desktop,Paid Search,US,Free
100628,2026-07-24,Desktop,Paid Social,India,Free
100629,2026-07-08,Mobile,Organic,India,Free
100630,2026-07-01,Mobile,Referral,Australia,Pro Trial
100631,2026-08-29,Mobile,Organic,Australia,Pro Trial
100632,2026-07-31,Desktop,Content,Canada,Free
100633,2026-08-18,Mobile,Referral,UK,Pro Trial
100634,2026-07-21,Mobile,Referral,US,Free
100635,2026-09-03,Mobile,Content,India,Free
100636,2026-08-29,Mobile,Organic,US,Pro Trial
100637,2026-07-03,Mobile,Organic,India,Pro Trial
100638,2026-08-04,Mobile,Organic,US,Free
100639,2026-08-19,Mobile,Organic,India,Free
100640,2026-07-29,Mobile,Referral,India,Free
100641,2026-07-05,Desktop,Organic,UK,Free
100642,2026-09-01,Desktop,Organic,UK,Free
100643,2026-08-17,Desktop,Referral,India,Free
100644,2026-07-21,Mobile,Content,US,Free
100645,2026-07-18,Mobile,Paid Social,Australia,Free
100646,2026-08-09,Desktop,Referral,US,Free
100647,2026-07-15,Desktop,Referral,India,Pro Trial
100648,2026-07-17,Mobile,Organic,Australia,Pro Trial
100649,2026-07-18,Mobile,Paid Search,India,Free
100650,2026-07-08,Mobile,Organic,India,Free
100651,2026-08-31,Desktop,Organic,UK,Free
100652,2026-08-05,Mobile,Paid Social,UK,Pro Trial
100653,2026-09-03,Mobile,Paid Search,Canada,Free
100654,2026-07-22,Mobile,Content,US,Free
100655,2026-07-31,Mobile,Referral,US,Free
100656,2026-08-27,Mobile,Content,US,Free
100657,2026-08-15,Mobile,Paid Search,Canada,Free
100658,2026-08-26,Desktop,Paid Search,US,Free
100659,2026-07-10,Desktop,Organic,UK,Free
100660,2026-07-02,Mobile,Organic,India,Free
100661,2026-07-21,Mobile,Referral,US,Free
100662,2026-07-17,Desktop,Paid Social,Australia,Free
100663,2026-07-16,Mobile,Organic,US,Free
100664,2026-08-05,Mobile,Referral,India,Free
100665,2026-09-05,Desktop,Organic,India,Free
100666,2026-07-20,Mobile,Paid Social,US,Free
100667,2026-09-05,Desktop,Paid Social,UK,Pro Trial
100668,2026-08-08,Mobile,Paid Social,India,Pro Trial
100669,2026-08-01,Mobile,Paid Search,India,Free
100670,2026-07-12,Mobile,Referral,UK,Pro Trial
100671,2026-09-02,Desktop,Referral,India,Free
100672,2026-09-03,Desktop,Referral,US,Free
100673,2026-07-22,Mobile,Paid Social,Australia,Free
100674,2026-08-13,Mobile,Content,US,Pro Trial
100675,2026-07-02,Desktop,Referral,India,Free
100676,2026-07-15,Mobile,Content,US,Pro Trial
100677,2026-08-25,Mobile,Paid Social,Canada,Pro Trial
100678,2026-08-05,Desktop,Paid Search,India,Pro Trial
100679,2026-07-11,Desktop,Referral,India,Free
100680,2026-08-19,Desktop,Organic,India,Free
100681,2026-07-07,Mobile,Paid Social,India,Free
100682,2026-07-11,Mobile,Organic,India,Free
100683,2026-08-16,Mobile,Paid Social,US,Free
100684,2026-08-27,Mobile,Organic,Australia,Free
100685,2026-07-27,Mobile,Content,India,Free
100686,2026-07-15,Mobile,Organic,India,Free
100687,2026-07-08,Mobile,Content,UK,Pro Trial
100688,2026-09-02,Desktop,Organic,UK,Free
100689,2026-07-31,Mobile,Referral,India,Free
100690,2026-08-15,Desktop,Paid Social,Canada,Free
100691,2026-08-14,Desktop,Organic,India,Pro Trial
100692,2026-08-26,Mobile,Organic,India,Free
100693,2026-08-01,Mobile,Content,US,Free
100694,2026-08-11,Desktop,Content,US,Free
100695,2026-08-27,Desktop,Content,India,Pro Trial
100696,2026-07-11,Desktop,Referral,India,Free
100697,2026-08-03,Mobile,Paid Social,India,Free
100698,2026-08-18,Mobile,Paid Search,US,Free
100699,2026-08-14,Mobile,Paid Search,India,Free
100700,2026-08-19,Mobile,Organic,Australia,Pro Trial
100701,2026-07-30,Mobile,Organic,India,Free
100702,2026-08-01,Mobile,Paid Social,US,Free
100703,2026-07-09,Desktop,Organic,US,Pro Trial
100704,2026-08-06,Desktop,Paid Search,US,Free
100705,2026-08-22,Desktop,Paid Social,India,Free
100706,2026-09-01,Mobile,Paid Search,India,Free
100707,2026-07-17,Desktop,Organic,India,Free
100708,2026-07-06,Desktop,Paid Search,Canada,Free
100709,2026-08-12,Mobile,Referral,UK,Free
100710,2026-09-06,Mobile,Organic,US,Free
100711,2026-08-19,Desktop,Referral,UK,Free
100712,2026-08-31,Desktop,Organic,Canada,Free
100713,2026-08-23,Mobile,Organic,India,Free
100714,2026-08-04,Desktop,Paid Social,India,Free
100715,2026-08-05,Mobile,Referral,US,Free
100716,2026-09-07,Mobile,Organic,India,Free
100717,2026-07-27,Desktop,Paid Search,India,Free
100718,2026-08-15,Mobile,Content,US,Free
100719,2026-07-18,Mobile,Referral,India,Free
100720,2026-08-21,Desktop,Paid Search,India,Free
100721,2026-08-10,Desktop,Paid Search,US,Free
100722,2026-09-07,Desktop,Paid Social,India,Free
100723,2026-07-04,Mobile,Content,India,Free
100724,2026-09-02,Mobile,Organic,India,Pro Trial
100725,2026-07-04,Desktop,Referral,India,Free
100726,2026-08-19,Desktop,Organic,US,Free
100727,2026-07-07,Mobile,Organic,US,Free
100728,2026-08-25,Mobile,Paid Social,India,Free
100729,2026-09-04,Mobile,Paid Search,US,Free
100730,2026-08-23,Mobile,Referral,India,Free
100731,2026-09-07,Mobile,Organic,India,Free
100732,2026-08-27,Mobile,Organic,India,Pro Trial
100733,2026-08-06,Desktop,Paid Social,US,Free
100734,2026-09-02,Mobile,Paid Search,US,Free
100735,2026-08-30,Desktop,Paid Social,India,Free
100736,2026-07-27,Desktop,Referral,India,Pro Trial
100737,2026-07-04,Desktop,Referral,Australia,Free
100738,2026-07-26,Mobile,Paid Social,India,Free
100739,2026-07-03,Mobile,Organic,US,Free
100740,2026-08-03,Desktop,Referral,India,Free
100741,2026-09-02,Mobile,Paid Search,India,Pro Trial
100742,2026-07-26,Mobile,Organic,India,Free
100743,2026-08-11,Mobile,Paid Search,Canada,Free
100744,2026-07-08,Desktop,Content,India,Free
100745,2026-07-25,Mobile,Referral,India,Free
100746,2026-08-31,Desktop,Organic,US,Free
100747,2026-08-28,Mobile,Paid Search,US,Pro Trial
100748,2026-08-01,Mobile,Content,UK,Free
100749,2026-07-26,Mobile,Organic,India,Pro Trial
100750,2026-08-06,Desktop,Paid Search,Canada,Free
100751,2026-09-07,Mobile,Paid Social,US,Free
100752,2026-08-25,Mobile,Organic,UK,Free
100753,2026-07-29,Mobile,Referral,India,Free
100754,2026-08-06,Mobile,Paid Social,India,Free
100755,2026-07-16,Mobile,Organic,UK,Free
100756,2026-08-15,Mobile,Organic,Australia,Free
100757,2026-07-22,Mobile,Organic,India,Free
100758,2026-07-03,Mobile,Referral,US,Free
100759,2026-07-22,Desktop,Content,India,Pro Trial
100760,2026-07-30,Desktop,Paid Social,Canada,Free
100761,2026-07-05,Mobile,Paid Search,India,Free
100762,2026-07-22,Mobile,Paid Social,India,Free
100763,2026-08-30,Mobile,Paid Search,India,Free
100764,2026-08-15,Desktop,Content,Australia,Pro Trial
100765,2026-08-19,Mobile,Content,US,Free
100766,2026-07-21,Mobile,Referral,India,Pro Trial
100767,2026-07-21,Mobile,Paid Search,US,Free
100768,2026-09-05,Desktop,Paid Social,UK,Free
100769,2026-08-17,Mobile,Organic,US,Free
100770,2026-07-09,Mobile,Organic,India,Free
100771,2026-07-23,Desktop,Organic,UK,Free
100772,2026-08-08,Desktop,Referral,India,Free
100773,2026-07-14,Desktop,Paid Search,Canada,Pro Trial
100774,2026-07-14,Desktop,Referral,India,Free
100775,2026-07-25,Desktop,Referral,US,Free
100776,2026-07-15,Desktop,Paid Search,UK,Free
100777,2026-07-07,Mobile,Organic,UK,Free
100778,2026-07-29,Mobile,Referral,Canada,Free
100779,2026-08-20,Mobile,Organic,US,Free
100780,2026-08-08,Mobile,Content,India,Free
100781,2026-09-01,Desktop,Paid Search,India,Free
100782,2026-07-05,Desktop,Content,India,Free
100783,2026-08-17,Mobile,Organic,India,Free
100784,2026-08-26,Mobile,Referral,Australia,Pro Trial
100785,2026-08-12,Mobile,Content,US,Free
100786,2026-09-06,Mobile,Organic,India,Free
100787,2026-08-06,Desktop,Paid Search,India,Pro Trial
100788,2026-09-02,Mobile,Paid Social,Australia,Pro Trial
100789,2026-07-17,Mobile,Paid Search,India,Free
100790,2026-09-05,Mobile,Organic,UK,Free
100791,2026-07-09,Desktop,Organic,India,Pro Trial
100792,2026-08-10,Desktop,Organic,India,Free
100793,2026-07-03,Mobile,Organic,US,Free
100794,2026-08-13,Mobile,Organic,US,Free
100795,2026-08-01,Desktop,Paid Search,US,Free
100796,2026-08-09,Desktop,Paid Social,Australia,Free
100797,2026-07-20,Mobile,Paid Search,Australia,Pro Trial
100798,2026-07-25,Mobile,Paid Social,India,Pro Trial
100799,2026-08-13,Desktop,Referral,India,Free
100800,2026-08-30,Desktop,Paid Search,Canada,Free
100801,2026-08-18,Mobile,Organic,Canada,Pro Trial
100802,2026-08-22,Desktop,Organic,US,Free
100803,2026-08-03,Desktop,Referral,India,Free
100804,2026-07-11,Mobile,Paid Search,US,Free
100805,2026-09-01,Mobile,Content,US,Free
100806,2026-08-28,Mobile,Paid Search,US,Pro Trial
100807,2026-07-20,Mobile,Paid Social,India,Free
100808,2026-07-22,Mobile,Paid Search,UK,Free
100809,2026-07-24,Desktop,Organic,UK,Free
100810,2026-07-04,Mobile,Organic,Canada,Free
100811,2026-07-27,Mobile,Organic,Canada,Pro Trial
100812,2026-07-23,Mobile,Paid Search,US,Pro Trial
100813,2026-07-27,Mobile,Referral,India,Pro Trial
100814,2026-09-05,Mobile,Organic,India,Free
100815,2026-09-01,Mobile,Referral,India,Pro Trial
100816,2026-07-19,Mobile,Paid Social,India,Free
100817,2026-08-01,Desktop,Referral,India,Pro Trial
100818,2026-08-06,Mobile,Referral,US,Free
100819,2026-07-31,Mobile,Paid Social,UK,Free
100820,2026-07-16,Mobile,Organic,India,Pro Trial
100821,2026-07-16,Mobile,Organic,India,Pro Trial
100822,2026-07-12,Desktop,Content,US,Pro Trial
100823,2026-08-05,Desktop,Referral,Canada,Free
100824,2026-07-17,Mobile,Organic,Australia,Free
100825,2026-08-19,Mobile,Paid Social,India,Free
100826,2026-08-02,Desktop,Organic,US,Free
100827,2026-07-13,Mobile,Paid Social,India,Free
100828,2026-07-12,Mobile,Paid Social,US,Pro Trial
100829,2026-09-02,Mobile,Organic,India,Free
100830,2026-07-30,Mobile,Paid Search,India,Free
100831,2026-08-05,Mobile,Paid Search,US,Free
100832,2026-07-17,Mobile,Organic,India,Free
100833,2026-08-15,Mobile,Content,UK,Free
100834,2026-07-22,Desktop,Organic,Canada,Pro Trial
100835,2026-08-04,Mobile,Content,UK,Free
100836,2026-08-22,Mobile,Organic,UK,Free
100837,2026-08-23,Desktop,Referral,India,Free
100838,2026-07-18,Desktop,Organic,US,Pro Trial
100839,2026-07-23,Desktop,Paid Social,Australia,Free
100840,2026-08-17,Mobile,Paid Social,India,Free
100841,2026-07-04,Mobile,Organic,US,Free
100842,2026-07-15,Desktop,Organic,UK,Pro Trial
100843,2026-08-11,Desktop,Content,India,Free
100844,2026-07-31,Mobile,Paid Search,Australia,Free
100845,2026-07-21,Desktop,Paid Search,US,Pro Trial
100846,2026-09-06,Mobile,Organic,India,Free
100847,2026-07-06,Mobile,Paid Search,US,Free
100848,2026-08-25,Mobile,Referral,US,Free
100849,2026-07-09,Desktop,Organic,US,Free
100850,2026-07-14,Desktop,Paid Search,Canada,Free
100851,2026-08-18,Mobile,Referral,US,Free
100852,2026-08-09,Mobile,Content,US,Free
100853,2026-08-18,Mobile,Organic,Australia,Free
100854,2026-07-30,Mobile,Referral,Australia,Free
100855,2026-07-13,Mobile,Content,India,Pro Trial
100856,2026-08-27,Mobile,Organic,US,Pro Trial
100857,2026-08-10,Desktop,Content,India,Free
100858,2026-07-12,Mobile,Organic,India,Free
100859,2026-09-04,Mobile,Organic,India,Free
100860,2026-08-11,Desktop,Referral,UK,Free
100861,2026-07-02,Mobile,Referral,India,Free
100862,2026-07-13,Mobile,Organic,US,Free
100863,2026-07-07,Mobile,Paid Search,Australia,Free
100864,2026-08-17,Desktop,Paid Search,US,Free
100865,2026-07-11,Mobile,Paid Social,UK,Free
100866,2026-08-24,Mobile,Referral,India,Free
100867,2026-07-26,Mobile,Paid Search,India,Pro Trial
100868,2026-08-18,Desktop,Paid Social,India,Free
100869,2026-08-08,Mobile,Content,India,Free
100870,2026-08-24,Mobile,Paid Search,India,Free
100871,2026-08-26,Desktop,Referral,India,Free
100872,2026-07-15,Mobile,Content,US,Pro Trial
100873,2026-07-02,Desktop,Referral,India,Free
100874,2026-07-31,Mobile,Paid Social,India,Free
100875,2026-08-29,Mobile,Paid Social,US,Pro Trial
100876,2026-09-03,Mobile,Paid Search,Australia,Free
100877,2026-07-29,Mobile,Referral,India,Free
100878,2026-07-06,Mobile,Organic,US,Pro Trial
100879,2026-07-21,Desktop,Organic,India,Pro Trial
100880,2026-08-10,Mobile,Referral,India,Free
100881,2026-09-04,Desktop,Content,UK,Free
100882,2026-08-28,Mobile,Referral,Canada,Free
100883,2026-08-15,Mobile,Organic,US,Pro Trial
100884,2026-07-16,Desktop,Paid Search,UK,Free
100885,2026-08-23,Desktop,Paid Social,Australia,Free
100886,2026-07-10,Mobile,Paid Social,US,Free
100887,2026-07-26,Desktop,Content,India,Pro Trial
100888,2026-08-03,Mobile,Content,India,Free
100889,2026-07-03,Desktop,Referral,US,Free
100890,2026-08-08,Mobile,Paid Social,Canada,Free
100891,2026-07-01,Mobile,Organic,Australia,Free
100892,2026-09-03,Desktop,Paid Search,India,Free
100893,2026-07-09,Desktop,Organic,India,Free
100894,2026-07-07,Desktop,Paid Social,India,Free
100895,2026-07-08,Mobile,Paid Social,Australia,Free
100896,2026-07-05,Mobile,Organic,UK,Free
100897,2026-08-30,Desktop,Paid Social,India,Free
100898,2026-08-17,Mobile,Paid Search,UK,Free
100899,2026-09-01,Mobile,Paid Social,UK,Free
100900,2026-07-31,Desktop,Content,US,Pro Trial
100901,2026-08-19,Mobile,Paid Social,US,Free
100902,2026-07-06,Desktop,Referral,US,Free
100903,2026-08-31,Mobile,Paid Search,India,Free
100904,2026-07-01,Desktop,Paid Search,India,Free
100905,2026-08-09,Desktop,Paid Social,India,Free
100906,2026-07-17,Mobile,Paid Search,India,Free
100907,2026-08-26,Mobile,Paid Search,US,Free
100908,2026-09-06,Mobile,Paid Social,US,Free
100909,2026-07-05,Mobile,Organic,Canada,Free
100910,2026-07-07,Mobile,Paid Search,India,Pro Trial
100911,2026-08-07,Mobile,Paid Search,US,Free
100912,2026-07-07,Mobile,Paid Search,India,Free
100913,2026-07-08,Desktop,Paid Search,India,Free
100914,2026-07-07,Desktop,Referral,India,Free
100915,2026-08-17,Mobile,Paid Search,India,Free
100916,2026-08-22,Desktop,Organic,India,Free
100917,2026-08-03,Mobile,Organic,US,Free
100918,2026-08-16,Mobile,Referral,India,Free
100919,2026-07-25,Mobile,Referral,India,Free
100920,2026-08-18,Mobile,Paid Search,India,Free
100921,2026-08-28,Desktop,Paid Search,UK,Free
100922,2026-07-16,Desktop,Organic,India,Free
100923,2026-09-04,Mobile,Organic,Australia,Pro Trial
100924,2026-07-08,Mobile,Organic,India,Free
100925,2026-07-30,Mobile,Paid Social,India,Free
100926,2026-07-27,Mobile,Organic,US,Free
100927,2026-07-28,Mobile,Paid Search,Canada,Pro Trial
100928,2026-08-17,Mobile,Organic,Canada,Free
100929,2026-08-16,Mobile,Paid Search,India,Free
100930,2026-08-22,Mobile,Referral,US,Pro Trial
100931,2026-07-04,Mobile,Organic,India,Free
100932,2026-07-28,Mobile,Content,India,Free
100933,2026-07-17,Mobile,Paid Search,Australia,Free
100934,2026-08-29,Mobile,Organic,India,Free
100935,2026-08-23,Mobile,Organic,India,Free
100936,2026-07-19,Mobile,Content,US,Free
100937,2026-07-10,Desktop,Organic,UK,Pro Trial
100938,2026-08-14,Mobile,Paid Social,US,Free
100939,2026-07-10,Mobile,Paid Social,India,Free
100940,2026-07-03,Mobile,Paid Search,UK,Free
100941,2026-09-07,Mobile,Referral,India,Free
100942,2026-07-03,Mobile,Organic,US,Pro Trial
100943,2026-09-05,Desktop,Organic,India,Free
100944,2026-08-19,Mobile,Referral,India,Free
100945,2026-09-05,Mobile,Paid Social,UK,Free
100946,2026-07-25,Desktop,Referral,India,Free
100947,2026-08-19,Desktop,Paid Social,India,Free
100948,2026-08-16,Mobile,Referral,India,Free
100949,2026-08-08,Desktop,Paid Search,India,Free
100950,2026-08-22,Mobile,Organic,Australia,Free
100951,2026-07-24,Desktop,Organic,US,Free
100952,2026-07-20,Mobile,Organic,India,Free
100953,2026-07-03,Desktop,Content,Australia,Free
100954,2026-08-07,Desktop,Organic,US,Free
100955,2026-08-13,Mobile,Organic,India,Free
100956,2026-08-23,Desktop,Paid Social,UK,Free
100957,2026-08-17,Mobile,Content,Australia,Pro Trial
100958,2026-07-09,Mobile,Referral,US,Free
100959,2026-08-01,Desktop,Organic,India,Free
100960,2026-07-28,Desktop,Paid Social,US,Free
100961,2026-09-05,Desktop,Organic,India,Free
100962,2026-09-06,Desktop,Referral,US,Free
100963,2026-08-24,Mobile,Referral,India,Free
100964,2026-07-23,Mobile,Referral,US,Pro Trial
100965,2026-07-30,Mobile,Referral,India,Free
100966,2026-08-11,Desktop,Paid Search,India,Free
100967,2026-08-05,Mobile,Organic,India,Free
100968,2026-07-26,Desktop,Organic,US,Free
